Date,BR Activity,BR Futures,Dolar Ref,BR Futures P&L,US Activity,US Futures,US Futures P&L,US Equities P&L,Futures P&L,Total P&L,Return in %,Total P&L Cum Sum,Return Cum Sum
06/07/2020,0.0,-717.22,5.35,-134.05981308411216,0.0,0.0,0.0,0.0,-134.05981308411216,-134.05981308411216,-0.01729804039794996,-134.05981308411216,-0.01729804039794996
07/07/2020,0.0,-2401.117437,5.3815,-446.1799567035213,0.0,0.0,0.0,0.0,-446.1799567035213,-446.1799567035213,-0.057571607316583395,-580.2397697876335,-0.07486964771453336
08/07/2020,-3389.9,4224.094693,5.385,154.91080649953574,0.0,0.0,0.0,0.0,154.91080649953574,154.91080649953574,0.01998849116123042,-425.3289632880977,-0.054881156553302946
09/07/2020,267395.0,1464.71,5.3629,50133.2693132447,-50000.0,-2800.939600000015,-52800.93960000001,0.0,-2667.6702867553104,-2667.6702867553104,-0.34421552087165297,-3092.999250043408,-0.3990966774249559
10/07/2020,0.0,-18003.17,5.3201,-3383.990902426646,0.0,5942.409950000052,5942.409950000052,0.0,2558.4190475734063,2558.4190475734063,0.3301185867836653,-534.580202470002,-0.06897809064129062
13/07/2020,0.0,-39465.73,5.3604,-7362.459891052907,0.0,5429.239850000016,5429.239850000016,0.0,-1933.2200410528903,-1933.2200410528903,-0.24944774723263102,-2467.8002435228923,-0.31842583787392165
14/07/2020,0.0,-494.53,5.3368,-92.66414330685053,0.0,-850.7703999999336,-850.7703999999336,0.0,-943.4345433067841,-943.4345433067841,-0.12173348945893989,-3411.2347868296765,-0.44015932733286156
15/07/2020,0.0,-2105.4,5.3679,-392.2204213938412,0.0,1332.1095499999685,1332.1095499999685,0.0,939.8891286061273,939.8891286061273,0.12127601659433901,-2471.3456582235494,-0.31888331073852255
16/07/2020,0.0,5004.24,5.3719,931.5586663936409,0.0,-480.05984999998117,-480.05984999998117,0.0,451.49881639365975,451.49881639365975,0.05825791179273029,-2019.8468418298896,-0.2606253989457923
17/07/2020,0.0,21936.27,5.3838,4074.495709350273,0.0,-1197.3714499998855,-1197.3714499998855,0.0,2877.1242593503875,2877.1242593503875,0.37124183991617904,857.2774175204979,0.11061644097038675
20/07/2020,0.0,2769.45,5.3348,519.1291144935142,0.0,1124.6194000000532,1124.6194000000532,0.0,1643.7485144935674,1643.7485144935674,0.212096582515299,2501.0259320140653,0.32271302348568576
21/07/2020,0.0,-17438.77,5.1773,-3368.313599752767,0.0,1688.3899999999987,1688.3899999999987,0.0,-1679.9235997527683,-1679.9235997527683,-0.21676433545197007,821.1023322612971,0.10594868803371568
22/07/2020,0.0,-29165.19,5.106,-5711.944770857815,0.0,4992.0399999999845,4992.0399999999845,0.0,-719.90477085783,-719.90477085783,-0.09289093817520387,101.19756140346703,0.01305774985851181
